day,time,demand,clearing price (CNY/MWh)
2022-05-26,9:45,38675.95,-80.0
2022-05-26,10:00,38711.53,-80.0
2022-05-26,10:15,39101.46,-80.0
2022-05-26,10:30,40278.79,-80.0
2022-05-26,10:45,41436.34,-80.0
2022-05-26,11:00,42977.96,-80.0
2022-05-26,11:15,45243.38,-80.0
2022-05-26,11:30,44622.86,-80.0
2022-05-26,11:45,44657.27,-80.0
2022-05-26,12:00,44425.7,-80.0
2022-05-26,12:15,45295.52,-80.0
2022-05-26,12:30,45727.11,-80.0
2022-05-26,12:45,46346.35,-80.0
2022-05-26,13:00,46947.07,-80.0
2022-05-26,13:15,47893.28,-7.25
2022-05-26,13:30,47598.13,-7.25
2022-05-26,13:45,47420.25,-7.25
2022-05-26,14:00,47065.29,-7.25
2022-05-28,9:15,41976.36,-55.57
2022-05-28,9:30,41710.68,-55.57
2022-05-28,9:45,41531.96,-55.57
2022-05-28,10:00,41078.38,-55.57
2022-05-28,10:15,41290.56,-80.0
2022-05-28,10:30,41859.53,-80.0
2022-05-28,10:45,42359.94,-80.0
2022-05-28,11:00,42662.92,-80.0
2022-05-28,11:15,44086.21,-80.0
2022-05-28,11:30,42615.74,-80.0
2022-05-28,11:45,42269.72,-80.0
2022-05-28,12:00,41547.07,-80.0
2022-05-28,12:15,41686.75,-80.0
2022-05-28,12:30,41577.21,-80.0
2022-05-28,12:45,41839.54,-80.0
2022-05-28,13:00,41306.45,-80.0
2022-05-28,13:15,41217.78,-60.0
2022-05-28,13:30,40433.48,-60.0
2022-05-28,13:45,40416.83,-60.0
2022-05-28,14:00,40396.21,-60.0
2022-05-29,8:15,35773.65,-14.77
2022-05-29,8:30,35852.94,-14.77
2022-05-29,8:45,35454.28,-14.77
2022-05-29,9:00,35720.37,-14.77
2022-05-29,9:15,35496.35,-80.0
2022-05-29,9:30,35066.22,-80.0
2022-05-29,9:45,35426.22,-80.0
2022-05-29,10:00,35452.56,-80.0
2022-05-29,10:15,36016.81,-80.0
2022-05-29,10:30,36855.89,-80.0
2022-05-29,10:45,38183.79,-80.0
2022-05-29,11:00,40197.25,-80.0
2022-05-29,11:15,41836.32,-80.0
2022-05-29,11:30,41255.66,-80.0
2022-05-29,11:45,41554.81,-80.0
2022-05-29,12:00,41326.13,-80.0
2022-05-29,12:15,42247.57,-80.0
2022-05-29,12:30,42914.85,-80.0
2022-05-29,12:45,43251.4,-80.0
2022-05-29,13:00,43538.76,-80.0
2022-05-30,12:15,40724.55,-80.0
2022-05-30,12:30,40948.17,-80.0
2022-05-30,12:45,41708.18,-80.0
2022-05-30,13:00,42147.55,-80.0
2022-05-31,9:15,45501.67,-80.0
2022-05-31,9:30,46340.33,-80.0
2022-05-31,9:45,47560.63,-80.0
2022-05-31,10:00,47586.96,-80.0
2022-05-31,10:15,48576.12,-80.0
2022-05-31,10:30,49515.37,-80.0
2022-05-31,10:45,51044.07,-80.0
2022-05-31,11:00,53579.24,-80.0
2022-05-31,11:15,56425.75,-59.5
2022-05-31,11:30,56333.79,-59.5
2022-05-31,11:45,56470.75,-59.5
2022-05-31,12:00,55811.45,-59.5
2022-05-31,12:15,55509.86,-80.0
2022-05-31,12:30,56015.07,-80.0
2022-05-31,12:45,56343.67,-80.0
2022-05-31,13:00,56879.35,-80.0
2022-05-31,13:15,56923.21,-80.0
2022-05-31,13:30,56558.6,-80.0
2022-05-31,13:45,55840.06,-80.0
2022-05-31,14:00,55415.68,-80.0
2022-05-31,14:15,53023.24,-59.25
2022-05-31,14:30,52025.36,-59.25
2022-05-31,14:45,51666.53,-59.25
2022-05-31,15:00,51469.92,-59.25
2022-06-01,9:15,37254.82,-80.0
2022-06-01,9:30,37885.16,-80.0
2022-06-01,9:45,38009.26,-80.0
2022-06-01,10:00,38767.87,-80.0
2022-06-01,10:15,39567.15,-80.0
2022-06-01,10:30,39821.29,-80.0
2022-06-01,10:45,41222.86,-80.0
2022-06-01,11:00,43357.69,-80.0
2022-06-01,12:15,44027.52,-80.0
2022-06-01,12:30,44070.37,-80.0
2022-06-01,12:45,44513.18,-80.0
2022-06-01,13:00,44381.99,-80.0
2022-06-03,9:15,35642.39,-80.0
2022-06-03,9:30,35810.53,-80.0
2022-06-03,9:45,35638.39,-80.0
2022-06-03,10:00,35553.78,-80.0
2022-06-03,10:15,36036.03,-55.25
2022-06-03,10:30,36373.32,-55.25
2022-06-03,10:45,37263.71,-55.25
2022-06-03,11:00,38646.92,-55.25
2022-06-03,12:15,40843.5,-9.5
2022-06-03,12:30,41118.66,-9.5
2022-06-03,12:45,41309.61,-9.5
2022-06-03,13:00,41311.53,-9.5
2022-06-06,8:15,33812.39,-7.43
2022-06-06,8:30,33512.65,-7.43
2022-06-06,8:45,32944.65,-7.43
2022-06-06,9:00,32956.58,-7.43
2022-06-06,9:15,33211.33,-71.0
2022-06-06,9:30,33315.01,-71.0
2022-06-06,9:45,33397.14,-71.0
2022-06-06,10:00,33465.92,-71.0
2022-06-06,10:15,33026.36,-56.11
2022-06-06,10:30,33672.11,-56.11
2022-06-06,10:45,34422.27,-56.11
2022-06-06,11:00,35282.29,-56.11
2022-06-06,12:15,36639.87,-55.58
2022-06-06,12:30,36577.64,-55.58
2022-06-06,12:45,37388.61,-55.58
2022-06-06,13:00,38014.77,-55.58
2022-06-07,9:15,36210.14,-28.62
2022-06-07,9:30,36930.26,-28.62
2022-06-07,9:45,38031.66,-28.62
2022-06-07,10:00,38370.09,-28.62
2022-06-07,10:15,38292.08,-21.96
2022-06-07,10:30,39118.65,-21.96
2022-06-07,10:45,40144.38,-21.96
2022-06-07,11:00,40561.11,-21.96
2022-07-24,12:15,51380.89,-52.25
2022-07-24,12:30,51760.42,-52.25
2022-07-24,12:45,52015.33,-52.25
2022-07-24,13:00,51530.73,-52.25
2022-08-23,8:15,28695.31,-23.5
2022-08-23,8:30,26987.01,-23.5
2022-08-23,8:45,25718.58,-23.5
2022-08-23,9:00,23992.1,-23.5
2022-08-23,9:15,23196.9,-27.25
2022-08-23,9:30,21519.84,-27.25
2022-08-23,9:45,20498.86,-27.25
2022-08-23,10:00,19458.88,-27.25
2022-08-23,11:15,22054.54,-26.75
2022-08-23,11:30,21793.26,-26.75
2022-08-23,11:45,21124.18,-26.75
2022-08-23,12:00,19323.56,-26.75
2022-08-23,12:15,20131.73,-80.0
2022-08-23,12:30,20231.49,-80.0
2022-08-23,12:45,20114.18,-80.0
2022-08-23,13:00,20163.26,-80.0
2022-08-23,13:15,20691.26,-11.94
2022-08-23,13:30,19956.86,-11.94
2022-08-23,13:45,20152.56,-11.94
2022-08-23,14:00,19513.39,-11.94
2022-08-27,12:15,17506.45,-51.75
2022-08-27,12:30,18063.22,-51.75
2022-08-27,12:45,18527.81,-51.75
2022-08-27,13:00,18371.99,-51.75
2022-08-31,11:15,30369.68,-9.22
2022-08-31,11:30,30132.94,-9.22
2022-08-31,11:45,29678.63,-9.22
2022-08-31,12:00,27966.42,-9.22
2022-08-31,12:15,28229.29,-80.0
2022-08-31,12:30,28063.23,-80.0
2022-08-31,12:45,28123.25,-80.0
2022-08-31,13:00,29152.02,-80.0
2022-08-31,13:15,30419.99,-32.31
2022-08-31,13:30,30620.09,-32.31
2022-08-31,13:45,30028.56,-32.31
2022-08-31,14:00,30609.6,-32.31
2022-09-01,12:15,29423.73,-80.0
2022-09-01,12:30,29533.68,-80.0
2022-09-01,12:45,30778.75,-80.0
2022-09-01,13:00,30712.76,-80.0
2022-09-05,12:15,30321.7,-80.0
2022-09-05,12:30,29622.64,-80.0
2022-09-05,12:45,29927.35,-80.0
2022-09-05,13:00,30310.24,-80.0
2022-09-05,13:15,31173.08,-15.5
2022-09-05,13:30,31089.64,-15.5
2022-09-05,13:45,31297.72,-15.5
2022-09-05,14:00,31355.87,-15.5
2022-09-10,12:15,36082.05,-59.75
2022-09-10,12:30,35478.52,-59.75
2022-09-10,12:45,36301.81,-59.75
2022-09-10,13:00,36640.21,-59.75
2022-09-10,13:15,38546.86,-52.25
2022-09-10,13:30,38661.5,-52.25
2022-09-10,13:45,39163.91,-52.25
2022-09-10,14:00,38755.48,-52.25
2022-09-10,14:15,38524.58,-43.11
2022-09-10,14:30,38563.06,-43.11
2022-09-10,14:45,38880.29,-43.11
2022-09-10,15:00,39434.64,-43.11
2022-09-11,12:15,21577.03,-52.25
2022-09-11,12:30,22757.39,-52.25
2022-09-11,12:45,22789.89,-52.25
2022-09-11,13:00,23234.94,-52.25
2022-09-17,9:15,26535.49,-54.25
2022-09-17,9:30,25640.15,-54.25
2022-09-17,9:45,25158.16,-54.25
2022-09-17,10:00,24448.01,-54.25
2022-09-17,10:15,23778.94,-19.75
2022-09-17,10:30,25365.62,-19.75
2022-09-17,10:45,26167.53,-19.75
2022-09-17,11:00,26958.58,-19.75
2022-09-17,12:15,25753.07,-80.0
2022-09-17,12:30,25814.2,-80.0
2022-09-17,12:45,26845.78,-80.0
2022-09-17,13:00,28234.59,-80.0
2022-09-18,9:15,36345.17,-18.0
2022-09-18,9:30,36141.52,-18.0
2022-09-18,9:45,35706.35,-18.0
2022-09-18,10:00,35452.65,-18.0
2022-09-18,10:15,35301.15,-80.0
2022-09-18,10:30,35817.15,-80.0
2022-09-18,10:45,36472.1,-80.0
2022-09-18,11:00,37360.05,-80.0
2022-09-18,12:15,32371.41,-80.0
2022-09-18,12:30,31126.55,-80.0
2022-09-18,12:45,31392.17,-80.0
2022-09-18,13:00,31967.45,-80.0
2022-09-18,13:15,33083.75,-80.0
2022-09-18,13:30,34076.39,-80.0
2022-09-18,13:45,33378.87,-80.0
2022-09-18,14:00,33441.91,-80.0
2022-09-18,14:15,33387.21,-51.75
2022-09-18,14:30,33512.36,-51.75
2022-09-18,14:45,34203.77,-51.75
2022-09-18,15:00,34562.96,-51.75
2022-09-19,8:15,32998.99,-72.0
2022-09-19,8:30,32068.86,-72.0
2022-09-19,8:45,30483.96,-72.0
2022-09-19,9:00,29326.76,-72.0
2022-09-19,9:15,28695.77,-80.0
2022-09-19,9:30,27621.37,-80.0
2022-09-19,9:45,27176.33,-80.0
2022-09-19,10:00,26021.49,-80.0
2022-09-19,10:15,25293.69,-80.0
2022-09-19,10:30,25651.0,-80.0
2022-09-19,10:45,25666.23,-80.0
2022-09-19,11:00,26133.38,-80.0
2022-09-19,11:15,27140.12,-60.0
2022-09-19,11:30,26149.48,-60.0
2022-09-19,11:45,24619.39,-60.0
2022-09-19,12:00,23195.14,-60.0
2022-09-19,12:15,23008.73,-80.0
2022-09-19,12:30,23186.73,-80.0
2022-09-19,12:45,23087.24,-80.0
2022-09-19,13:00,23677.44,-80.0
2022-09-19,13:15,24387.33,-80.0
2022-09-19,13:30,23833.89,-80.0
2022-09-19,13:45,22861.09,-80.0
2022-09-19,14:00,23615.63,-80.0
2022-09-19,14:15,24086.84,-80.0
2022-09-19,14:30,26015.84,-80.0
2022-09-19,14:45,27454.84,-80.0
2022-09-19,15:00,28740.47,-80.0
2022-09-21,12:15,14458.62,-80.0
2022-09-21,12:30,14543.27,-80.0
2022-09-21,12:45,14902.38,-80.0
2022-09-21,13:00,15276.68,-80.0
2022-09-22,9:15,19476.55,-80.0
2022-09-22,9:30,17958.79,-80.0
2022-09-22,9:45,18275.58,-80.0
2022-09-22,10:00,17881.52,-80.0
2022-09-22,10:15,17657.55,-80.0
2022-09-22,10:30,18057.78,-80.0
2022-09-22,10:45,17989.38,-80.0
2022-09-22,11:00,18728.65,-80.0
2022-09-22,11:15,18715.07,-28.25
2022-09-22,11:30,18821.11,-28.25
2022-09-22,11:45,18332.96,-28.25
2022-09-22,12:00,17049.31,-28.25
2022-09-22,12:15,16172.49,-80.0
2022-09-22,12:30,16304.27,-80.0
2022-09-22,12:45,16572.34,-80.0
2022-09-22,13:00,16522.36,-80.0
2022-09-22,13:15,18751.86,-3.25
2022-09-22,13:30,18904.34,-3.25
2022-09-22,13:45,19248.8,-3.25
2022-09-22,14:00,19593.53,-3.25
2022-09-23,8:15,23527.79,-19.5
2022-09-23,8:30,22202.27,-19.5
2022-09-23,8:45,21060.7,-19.5
2022-09-23,9:00,20763.63,-19.5
2022-09-23,9:15,19728.95,-80.0
2022-09-23,9:30,18786.83,-80.0
2022-09-23,9:45,17815.91,-80.0
2022-09-23,10:00,16678.26,-80.0
2022-09-23,10:15,16225.97,-60.0
2022-09-23,10:30,16981.18,-60.0
2022-09-23,10:45,17096.71,-60.0
2022-09-23,11:00,17655.92,-60.0
2022-09-23,11:15,18976.12,-21.0
2022-09-23,11:30,17475.3,-21.0
2022-09-23,11:45,16848.96,-21.0
2022-09-23,12:00,15683.31,-21.0
2022-09-23,12:15,15603.55,-80.0
2022-09-23,12:30,15391.61,-80.0
2022-09-23,12:45,16202.2,-80.0
2022-09-23,13:00,16614.84,-80.0
2022-09-23,13:15,18504.94,-31.75
2022-09-23,13:30,18558.26,-31.75
2022-09-23,13:45,18712.66,-31.75
2022-09-23,14:00,18692.26,-31.75
2022-09-25,9:15,29022.27,-7.25
2022-09-25,9:30,28068.64,-7.25
2022-09-25,9:45,26989.31,-7.25
2022-09-25,10:00,26019.02,-7.25
2022-09-25,10:15,24811.26,-60.0
2022-09-25,10:30,25258.33,-60.0
2022-09-25,10:45,25604.54,-60.0
2022-09-25,11:00,25993.79,-60.0
2022-09-25,11:15,26409.54,-2.25
2022-09-25,11:30,25373.77,-2.25
2022-09-25,11:45,24578.31,-2.25
2022-09-25,12:00,23352.96,-2.25
2022-09-25,12:15,23205.89,-80.0
2022-09-25,12:30,22675.75,-80.0
2022-09-25,12:45,23250.03,-80.0
2022-09-25,13:00,23915.37,-80.0
2022-09-29,12:15,17265.84,-40.5
2022-09-29,12:30,17561.21,-40.5
2022-09-29,12:45,17373.59,-40.5
2022-09-29,13:00,17789.21,-40.5
2022-10-04,9:15,30073.49,-80.0
2022-10-04,9:30,29634.85,-80.0
2022-10-04,9:45,29280.04,-80.0
2022-10-04,10:00,28872.47,-80.0
2022-10-04,10:15,28855.27,-26.38
2022-10-04,10:30,29944.94,-26.38
2022-10-04,10:45,30617.23,-26.38
2022-10-04,11:00,31700.31,-26.38
2022-10-04,12:15,30024.77,-52.25
2022-10-04,12:30,29588.04,-52.25
2022-10-04,12:45,30167.19,-52.25
2022-10-04,13:00,30767.41,-52.25
2022-10-07,9:15,20028.89,-20.38
2022-10-07,9:30,19016.63,-20.38
2022-10-07,9:45,18171.92,-20.38
2022-10-07,10:00,18205.79,-20.38
2022-10-07,10:15,17686.28,-12.0
2022-10-07,10:30,17924.88,-12.0
2022-10-07,10:45,18289.2,-12.0
2022-10-07,11:00,19206.98,-12.0
2022-10-07,12:15,18668.25,-21.75
2022-10-07,12:30,18876.34,-21.75
2022-10-07,12:45,19313.73,-21.75
2022-10-07,13:00,20292.17,-21.75
2022-10-08,9:15,24339.63,-48.93
2022-10-08,9:30,24468.81,-48.93
2022-10-08,9:45,24088.67,-48.93
2022-10-08,10:00,24388.02,-48.93
2022-10-08,10:15,24673.14,-48.25
2022-10-08,10:30,25774.93,-48.25
2022-10-08,10:45,26976.05,-48.25
2022-10-08,11:00,28353.81,-48.25
2022-10-08,11:15,30271.7,-11.75
2022-10-08,11:30,29568.38,-11.75
2022-10-08,11:45,28727.22,-11.75
2022-10-08,12:00,28025.44,-11.75
2022-10-08,12:15,27775.05,-51.25
2022-10-08,12:30,27565.11,-51.25
2022-10-08,12:45,28189.03,-51.25
2022-10-08,13:00,28436.06,-51.25
2022-10-09,8:15,29243.42,-48.13
2022-10-09,8:30,27881.47,-48.13
2022-10-09,8:45,26484.83,-48.13
2022-10-09,9:00,25432.64,-48.13
2022-10-09,9:15,24477.66,-80.0
2022-10-09,9:30,23082.89,-80.0
2022-10-09,9:45,21803.21,-80.0
2022-10-09,10:00,21073.07,-80.0
2022-10-09,10:15,20078.67,-80.0
2022-10-09,10:30,20791.12,-80.0
2022-10-09,10:45,20742.16,-80.0
2022-10-09,11:00,21742.14,-80.0
2022-10-09,11:15,23719.63,-80.0
2022-10-09,11:30,22606.73,-80.0
2022-10-09,11:45,21642.41,-80.0
2022-10-09,12:00,20371.62,-80.0
2022-10-09,12:15,20248.64,-80.0
2022-10-09,12:30,19732.58,-80.0
2022-10-09,12:45,20427.76,-80.0
2022-10-09,13:00,20978.14,-80.0
2022-10-09,13:15,22550.33,-80.0
2022-10-09,13:30,22353.69,-80.0
2022-10-09,13:45,22318.0,-80.0
2022-10-09,14:00,22309.02,-80.0
2022-10-09,14:15,22042.52,-80.0
2022-10-09,14:30,22383.58,-80.0
2022-10-09,14:45,23735.08,-80.0
2022-10-09,15:00,25349.39,-80.0
2022-10-09,15:15,26863.04,-14.85
2022-10-09,15:30,28919.7,-14.85
2022-10-09,15:45,31011.11,-14.85
2022-10-09,16:00,33252.51,-14.85
2022-10-10,8:15,26713.36,-80.0
2022-10-10,8:30,24883.89,-80.0
2022-10-10,8:45,23473.05,-80.0
2022-10-10,9:00,22270.54,-80.0
2022-10-10,9:15,20893.4,-80.0
2022-10-10,9:30,20343.71,-80.0
2022-10-10,9:45,19437.14,-80.0
2022-10-10,10:00,18769.79,-80.0
2022-10-10,10:15,18816.11,-80.0
2022-10-10,10:30,18534.38,-80.0
2022-10-10,10:45,18452.57,-80.0
2022-10-10,11:00,19760.18,-80.0
2022-10-10,11:15,21165.75,-80.0
2022-10-10,11:30,20768.26,-80.0
2022-10-10,11:45,19762.53,-80.0
2022-10-10,12:00,18827.85,-80.0
2022-10-10,12:15,17849.43,-80.0
2022-10-10,12:30,17499.66,-80.0
2022-10-10,12:45,18710.54,-80.0
2022-10-10,13:00,19201.53,-80.0
2022-10-10,13:15,20669.77,-80.0
2022-10-10,13:30,20959.57,-80.0
2022-10-10,13:45,20929.95,-80.0
2022-10-10,14:00,20949.7,-80.0
2022-10-10,14:15,21082.18,-80.0
2022-10-10,14:30,21896.27,-80.0
2022-10-10,14:45,23460.27,-80.0
2022-10-10,15:00,24947.75,-80.0
2022-10-11,9:15,22821.1,-60.0
2022-10-11,9:30,22202.78,-60.0
2022-10-11,9:45,22295.93,-60.0
2022-10-11,10:00,21396.45,-60.0
2022-10-11,10:15,21530.49,-80.0
2022-10-11,10:30,22303.77,-80.0
2022-10-11,10:45,22850.8,-80.0
2022-10-11,11:00,23553.28,-80.0
2022-10-11,11:15,25165.66,-51.75
2022-10-11,11:30,24219.19,-51.75
2022-10-11,11:45,23348.29,-51.75
2022-10-11,12:00,22467.68,-51.75
2022-10-11,12:15,21559.12,-80.0
2022-10-11,12:30,20907.44,-80.0
2022-10-11,12:45,21622.58,-80.0
2022-10-11,13:00,21809.17,-80.0
2022-10-11,13:15,22113.22,-70.9
2022-10-11,13:30,22584.18,-70.9
2022-10-11,13:45,22289.07,-70.9
2022-10-11,14:00,21903.84,-70.9
2022-10-12,9:15,28787.43,-57.5
2022-10-12,9:30,27810.45,-57.5
2022-10-12,9:45,26920.7,-57.5
2022-10-12,10:00,25994.34,-57.5
2022-10-12,10:15,24834.34,-80.0
2022-10-12,10:30,25327.09,-80.0
2022-10-12,10:45,25024.99,-80.0
2022-10-12,11:00,25900.05,-80.0
2022-10-12,11:15,27311.76,-60.0
2022-10-12,11:30,25992.13,-60.0
2022-10-12,11:45,25194.33,-60.0
2022-10-12,12:00,23646.87,-60.0
2022-10-12,12:15,23555.42,-80.0
2022-10-12,12:30,22816.83,-80.0
2022-10-12,12:45,24049.96,-80.0
2022-10-12,13:00,24726.8,-80.0
2022-10-16,9:15,33955.71,-80.0
2022-10-16,9:30,33288.83,-80.0
2022-10-16,9:45,32704.65,-80.0
2022-10-16,10:00,32000.53,-80.0
2022-10-16,10:15,31733.21,-80.0
2022-10-16,10:30,32646.69,-80.0
2022-10-16,10:45,33150.79,-80.0
2022-10-16,11:00,34172.77,-80.0
2022-10-16,11:15,35180.42,-80.0
2022-10-16,11:30,33555.32,-80.0
2022-10-16,11:45,32770.33,-80.0
2022-10-16,12:00,31520.21,-80.0
2022-10-16,12:15,30299.3,-80.0
2022-10-16,12:30,29666.56,-80.0
2022-10-16,12:45,30436.97,-80.0
2022-10-16,13:00,30719.78,-80.0
2022-10-16,13:15,32139.54,-80.0
2022-10-16,13:30,31978.98,-80.0
2022-10-16,13:45,31875.71,-80.0
2022-10-16,14:00,32096.48,-80.0
2022-10-16,14:15,31025.42,-60.0
2022-10-16,14:30,31292.59,-60.0
2022-10-16,14:45,31815.7,-60.0
2022-10-16,15:00,32743.02,-60.0
2022-10-17,8:15,30909.46,-80.0
2022-10-17,8:30,30606.29,-80.0
2022-10-17,8:45,29886.5,-80.0
2022-10-17,9:00,29607.54,-80.0
2022-10-17,9:15,29472.97,-80.0
2022-10-17,9:30,29012.82,-80.0
2022-10-17,9:45,28975.78,-80.0
2022-10-17,10:00,28637.18,-80.0
2022-10-17,10:15,28486.32,-80.0
2022-10-17,10:30,29453.7,-80.0
2022-10-17,10:45,30254.72,-80.0
2022-10-17,11:00,31183.8,-80.0
2022-10-17,11:15,32558.39,-80.0
2022-10-17,11:30,31602.48,-80.0
2022-10-17,11:45,30392.68,-80.0
2022-10-17,12:00,29160.48,-80.0
2022-10-17,12:15,28049.59,-80.0
2022-10-17,12:30,26960.03,-80.0
2022-10-17,12:45,26950.3,-80.0
2022-10-17,13:00,26508.73,-80.0
2022-10-17,13:15,26677.22,-80.0
2022-10-17,13:30,25822.05,-80.0
2022-10-17,13:45,24670.04,-80.0
2022-10-17,14:00,23658.24,-80.0
2022-10-17,14:15,22383.03,-80.0
2022-10-17,14:30,21932.65,-80.0
2022-10-17,14:45,22179.2,-80.0
2022-10-17,15:00,22497.09,-80.0
2022-10-18,9:15,20220.17,-26.01
2022-10-18,9:30,20045.06,-26.01
2022-10-18,9:45,19970.25,-26.01
2022-10-18,10:00,20325.07,-26.01
2022-10-18,10:15,20513.03,-19.0
2022-10-18,10:30,20455.5,-19.0
2022-10-18,10:45,21100.98,-19.0
2022-10-18,11:00,22489.08,-19.0
2022-10-18,11:15,24759.99,-3.0
2022-10-18,11:30,24194.99,-3.0
2022-10-18,11:45,24215.06,-3.0
2022-10-18,12:00,23734.12,-3.0
2022-10-18,12:15,23752.27,-80.0
2022-10-18,12:30,23641.3,-80.0
2022-10-18,12:45,23953.87,-80.0
2022-10-18,13:00,24870.94,-80.0
2022-10-19,9:15,27941.26,-55.5
2022-10-19,9:30,27247.4,-55.5
2022-10-19,9:45,26383.42,-55.5
2022-10-19,10:00,25805.46,-55.5
2022-10-19,10:15,24666.75,-48.25
2022-10-19,10:30,25474.64,-48.25
2022-10-19,10:45,25492.18,-48.25
2022-10-19,11:00,25829.65,-48.25
2022-10-19,12:15,22877.55,-80.0
2022-10-19,12:30,22767.56,-80.0
2022-10-19,12:45,23731.98,-80.0
2022-10-19,13:00,24764.27,-80.0
2022-10-20,10:15,23712.82,-27.0
2022-10-20,10:30,23687.39,-27.0
2022-10-20,10:45,24007.35,-27.0
2022-10-20,11:00,24119.78,-27.0
2022-10-20,12:15,23402.77,-59.75
2022-10-20,12:30,23527.96,-59.75
2022-10-20,12:45,23421.55,-59.75
2022-10-20,13:00,23914.58,-59.75
2022-10-22,10:15,22814.26,-32.25
2022-10-22,10:30,22816.1,-32.25
2022-10-22,10:45,22867.01,-32.25
2022-10-22,11:00,23426.88,-32.25
2022-10-22,11:15,24586.04,-14.0
2022-10-22,11:30,23067.81,-14.0
2022-10-22,11:45,22602.43,-14.0
2022-10-22,12:00,22099.21,-14.0
2022-10-22,12:15,21987.07,-80.0
2022-10-22,12:30,22343.66,-80.0
2022-10-22,12:45,22866.12,-80.0
2022-10-22,13:00,23398.3,-80.0
2022-10-25,9:15,37486.94,-15.58
2022-10-25,9:30,36867.38,-15.58
2022-10-25,9:45,35990.8,-15.58
2022-10-25,10:00,35269.04,-15.58
2022-10-25,10:15,34704.03,-7.25
2022-10-25,10:30,34820.4,-7.25
2022-10-25,10:45,35091.32,-7.25
2022-10-25,11:00,35704.66,-7.25
2022-10-25,12:15,35694.17,-68.75
2022-10-25,12:30,35662.97,-68.75
2022-10-25,12:45,36662.33,-68.75
2022-10-25,13:00,37045.18,-68.75
2022-10-27,9:15,40453.35,-29.0
2022-10-27,9:30,40550.95,-29.0
2022-10-27,9:45,40647.67,-29.0
2022-10-27,10:00,40761.38,-29.0
2022-10-27,10:15,41141.88,-54.25
2022-10-27,10:30,42303.7,-54.25
2022-10-27,10:45,42973.17,-54.25
2022-10-27,11:00,44077.15,-54.25
2022-10-27,12:15,41863.76,-51.75
2022-10-27,12:30,40945.37,-51.75
2022-10-27,12:45,41651.32,-51.75
2022-10-27,13:00,42225.08,-51.75
2022-10-31,10:15,21781.16,-4.8
2022-10-31,10:30,22174.07,-4.8
2022-10-31,10:45,22362.95,-4.8
2022-10-31,11:00,22299.9,-4.8
2022-10-31,12:15,23110.21,-10.0
2022-10-31,12:30,22989.86,-10.0
2022-10-31,12:45,23564.9,-10.0
2022-10-31,13:00,23907.76,-10.0
2022-11-01,9:15,28567.67,-80.0
2022-11-01,9:30,27922.22,-80.0
2022-11-01,9:45,27781.45,-80.0
2022-11-01,10:00,27375.13,-80.0
2022-11-01,10:15,27475.6,-80.0
2022-11-01,10:30,28240.79,-80.0
2022-11-01,10:45,29016.78,-80.0
2022-11-01,11:00,30311.86,-80.0
2022-11-01,12:15,31714.74,-60.0
2022-11-01,12:30,31496.18,-60.0
2022-11-01,12:45,32303.97,-60.0
2022-11-01,13:00,32589.65,-60.0
2022-11-02,8:15,35859.75,-18.0
2022-11-02,8:30,36024.55,-18.0
2022-11-02,8:45,36241.26,-18.0
2022-11-02,9:00,36077.58,-18.0
2022-11-02,9:15,35914.94,-80.0
2022-11-02,9:30,35641.34,-80.0
2022-11-02,9:45,35504.33,-80.0
2022-11-02,10:00,34941.41,-80.0
2022-11-02,10:15,34853.05,-30.56
2022-11-02,10:30,36101.98,-30.56
2022-11-02,10:45,36564.29,-30.56
2022-11-02,11:00,37547.96,-30.56
2022-11-02,12:15,36378.48,-51.06
2022-11-02,12:30,35546.74,-51.06
2022-11-02,12:45,35817.92,-51.06
2022-11-02,13:00,35098.89,-51.06
2022-11-05,9:15,33550.11,-60.5
2022-11-05,9:30,31635.01,-60.5
2022-11-05,9:45,30172.42,-60.5
2022-11-05,10:00,28980.0,-60.5
2022-11-05,10:15,27492.7,-80.0
2022-11-05,10:30,27707.86,-80.0
2022-11-05,10:45,27585.25,-80.0
2022-11-05,11:00,27675.16,-80.0
2022-11-05,11:15,28358.45,-9.36
2022-11-05,11:30,27335.21,-9.36
2022-11-05,11:45,25955.36,-9.36
2022-11-05,12:00,25342.49,-9.36
2022-11-05,12:15,25386.18,-80.0
2022-11-05,12:30,25251.34,-80.0
2022-11-05,12:45,25375.08,-80.0
2022-11-05,13:00,25538.0,-80.0
2022-11-07,12:15,26993.49,-18.5
2022-11-07,12:30,26920.14,-18.5
2022-11-07,12:45,27741.8,-18.5
2022-11-07,13:00,28250.48,-18.5
2022-11-15,12:15,27472.65,-33.13
2022-11-15,12:30,27827.97,-33.13
2022-11-15,12:45,28551.37,-33.13
2022-11-15,13:00,28742.09,-33.13
2022-11-17,12:15,24100.33,-12.09
2022-11-17,12:30,24223.38,-12.09
2022-11-17,12:45,24378.51,-12.09
2022-11-17,13:00,24657.7,-12.09
2022-11-24,10:15,42530.01,-4.25
2022-11-24,10:30,42726.98,-4.25
2022-11-24,10:45,42121.31,-4.25
2022-11-24,11:00,42808.48,-4.25
2022-11-24,11:15,43140.69,-19.5
2022-11-24,11:30,42276.12,-19.5
2022-11-24,11:45,42431.81,-19.5
2022-11-24,12:00,40606.56,-19.5
2022-11-24,12:15,39430.26,-80.0
2022-11-24,12:30,39258.87,-80.0
2022-11-24,12:45,39316.06,-80.0
